ltable_id,rtable_id,label
dblp_a_924,acm_1351,FALSE
dblp_a_2435,acm_1939,FALSE
dblp_a_2224,acm_287,FALSE
dblp_a_385,acm_782,FALSE
dblp_a_1164,acm_329,TRUE
dblp_a_734,acm_238,FALSE
dblp_a_1717,acm_1220,FALSE
dblp_a_135,acm_127,FALSE
dblp_a_969,acm_133,TRUE
dblp_a_284,acm_342,FALSE
dblp_a_1619,acm_228,FALSE
dblp_a_381,acm_281,TRUE
dblp_a_1080,acm_914,FALSE
dblp_a_2183,acm_1254,FALSE
dblp_a_1395,acm_139,FALSE
dblp_a_359,acm_551,FALSE
dblp_a_420,acm_1051,TRUE
dblp_a_2381,acm_576,FALSE
dblp_a_1805,acm_2196,FALSE
dblp_a_1228,acm_940,FALSE
dblp_a_1514,acm_1837,TRUE
dblp_a_2476,acm_823,TRUE
dblp_a_1794,acm_2013,TRUE
dblp_a_755,acm_1,FALSE
dblp_a_1030,acm_1800,TRUE
dblp_a_644,acm_1205,FALSE
dblp_a_1210,acm_635,TRUE
dblp_a_398,acm_1233,FALSE
dblp_a_2003,acm_1273,FALSE
dblp_a_1155,acm_542,FALSE
dblp_a_731,acm_259,TRUE
dblp_a_9,acm_2240,FALSE
dblp_a_879,acm_680,FALSE
dblp_a_1000,acm_261,TRUE
dblp_a_2114,acm_1235,FALSE
dblp_a_1574,acm_326,TRUE
dblp_a_2518,acm_1413,TRUE
dblp_a_649,acm_1483,TRUE
dblp_a_2494,acm_384,FALSE
dblp_a_690,acm_689,FALSE
dblp_a_1220,acm_817,FALSE
dblp_a_529,acm_477,TRUE
dblp_a_1317,acm_1785,FALSE
dblp_a_1310,acm_855,FALSE
dblp_a_2477,acm_228,TRUE
dblp_a_1154,acm_430,TRUE
dblp_a_1944,acm_793,TRUE
dblp_a_713,acm_1023,FALSE
dblp_a_58,acm_586,FALSE
dblp_a_9,acm_1715,FALSE
dblp_a_1746,acm_1846,FALSE
dblp_a_1741,acm_1675,FALSE
dblp_a_890,acm_2272,FALSE
dblp_a_1160,acm_927,FALSE
dblp_a_2162,acm_1988,FALSE
dblp_a_2528,acm_346,FALSE
dblp_a_386,acm_598,FALSE
dblp_a_1273,acm_1045,TRUE
dblp_a_1224,acm_291,FALSE
dblp_a_2160,acm_1578,FALSE
dblp_a_1480,acm_688,FALSE
dblp_a_2381,acm_1945,FALSE
dblp_a_2171,acm_127,FALSE
dblp_a_1655,acm_171,FALSE
dblp_a_1119,acm_372,FALSE
dblp_a_1967,acm_1085,FALSE
dblp_a_2367,acm_199,FALSE
dblp_a_933,acm_430,FALSE
dblp_a_733,acm_853,TRUE
dblp_a_2267,acm_1262,FALSE
dblp_a_284,acm_343,FALSE
dblp_a_1752,acm_951,FALSE
dblp_a_2003,acm_804,TRUE
dblp_a_144,acm_1961,TRUE
dblp_a_2251,acm_1804,FALSE
dblp_a_2231,acm_1799,FALSE
dblp_a_377,acm_245,TRUE
dblp_a_2520,acm_1042,FALSE
dblp_a_1685,acm_1881,FALSE
dblp_a_1722,acm_1778,FALSE
dblp_a_462,acm_2109,FALSE
dblp_a_2183,acm_1122,FALSE
dblp_a_2036,acm_1440,FALSE
dblp_a_766,acm_1884,FALSE
dblp_a_2561,acm_689,FALSE
dblp_a_1498,acm_77,FALSE
dblp_a_2179,acm_1307,FALSE
dblp_a_772,acm_962,TRUE
dblp_a_351,acm_1354,TRUE
dblp_a_1667,acm_16,TRUE
dblp_a_973,acm_1667,FALSE
dblp_a_2042,acm_331,FALSE
dblp_a_1471,acm_591,FALSE
dblp_a_747,acm_1754,FALSE
dblp_a_1517,acm_1912,FALSE
dblp_a_342,acm_622,FALSE
dblp_a_958,acm_650,FALSE
dblp_a_69,acm_1307,FALSE
dblp_a_1118,acm_894,FALSE
dblp_a_1071,acm_110,FALSE
dblp_a_639,acm_1463,FALSE
dblp_a_229,acm_1052,FALSE
dblp_a_215,acm_1451,FALSE
dblp_a_1642,acm_535,FALSE
dblp_a_328,acm_2175,FALSE
dblp_a_1310,acm_1751,FALSE
dblp_a_2232,acm_2276,FALSE
dblp_a_0,acm_1905,FALSE
dblp_a_1577,acm_1699,FALSE
dblp_a_206,acm_1857,FALSE
dblp_a_306,acm_1527,FALSE
dblp_a_2540,acm_894,FALSE
dblp_a_2196,acm_782,FALSE
dblp_a_203,acm_585,FALSE
dblp_a_1866,acm_1888,FALSE
dblp_a_26,acm_1490,FALSE
dblp_a_797,acm_1431,FALSE
dblp_a_704,acm_542,FALSE
dblp_a_2410,acm_1933,FALSE
dblp_a_144,acm_1471,FALSE
dblp_a_2426,acm_1048,FALSE
dblp_a_2406,acm_1353,FALSE
dblp_a_2315,acm_1513,FALSE
dblp_a_1032,acm_2098,FALSE
dblp_a_2108,acm_1351,FALSE
dblp_a_7,acm_894,FALSE
dblp_a_2335,acm_2054,FALSE
dblp_a_105,acm_647,FALSE
dblp_a_1118,acm_2197,FALSE
dblp_a_744,acm_1031,FALSE
dblp_a_1581,acm_1780,TRUE
dblp_a_1820,acm_1593,FALSE
dblp_a_384,acm_1521,FALSE
dblp_a_2001,acm_98,FALSE
dblp_a_2136,acm_1051,FALSE
dblp_a_2169,acm_1579,FALSE
dblp_a_2224,acm_1881,FALSE
dblp_a_327,acm_488,FALSE
dblp_a_364,acm_1550,FALSE
dblp_a_1887,acm_889,FALSE
dblp_a_1183,acm_2019,FALSE
dblp_a_1151,acm_93,FALSE
dblp_a_628,acm_1455,FALSE
dblp_a_1996,acm_2011,TRUE
dblp_a_2108,acm_1318,FALSE
dblp_a_1985,acm_1499,FALSE
dblp_a_245,acm_1377,FALSE
dblp_a_791,acm_658,FALSE
dblp_a_2098,acm_171,FALSE
dblp_a_438,acm_1632,FALSE
dblp_a_957,acm_1216,FALSE
dblp_a_188,acm_514,FALSE
dblp_a_1928,acm_630,TRUE
dblp_a_2108,acm_1217,FALSE
dblp_a_1220,acm_1719,FALSE
dblp_a_2546,acm_1465,FALSE
dblp_a_2372,acm_993,TRUE
dblp_a_995,acm_2010,FALSE
dblp_a_2483,acm_1553,TRUE
dblp_a_919,acm_1462,FALSE
dblp_a_713,acm_2106,FALSE
dblp_a_856,acm_1751,FALSE
dblp_a_1395,acm_1958,FALSE
dblp_a_1118,acm_1408,FALSE
dblp_a_1201,acm_569,FALSE
dblp_a_818,acm_328,FALSE
dblp_a_1089,acm_1035,FALSE
dblp_a_1139,acm_1555,FALSE
dblp_a_1984,acm_1665,FALSE
dblp_a_1355,acm_859,FALSE
dblp_a_1664,acm_304,FALSE
dblp_a_145,acm_1384,FALSE
dblp_a_523,acm_917,FALSE
dblp_a_368,acm_1921,TRUE
dblp_a_1598,acm_1167,FALSE
dblp_a_2272,acm_1,FALSE
dblp_a_1261,acm_1440,FALSE
dblp_a_1248,acm_828,FALSE
dblp_a_2305,acm_1713,FALSE
dblp_a_3,acm_1106,FALSE
dblp_a_1600,acm_2050,FALSE
dblp_a_1169,acm_1962,FALSE
dblp_a_78,acm_1938,FALSE
dblp_a_818,acm_1002,FALSE
dblp_a_2163,acm_747,TRUE
dblp_a_2291,acm_936,TRUE
dblp_a_2235,acm_159,FALSE
dblp_a_18,acm_1883,FALSE
dblp_a_863,acm_448,FALSE
dblp_a_973,acm_590,FALSE
dblp_a_364,acm_300,FALSE
dblp_a_924,acm_586,FALSE
dblp_a_2573,acm_1135,FALSE
dblp_a_76,acm_2247,FALSE
dblp_a_1857,acm_1954,FALSE
dblp_a_2534,acm_1246,TRUE
dblp_a_1121,acm_1226,FALSE
dblp_a_1287,acm_328,FALSE
dblp_a_287,acm_1787,FALSE
dblp_a_731,acm_184,FALSE
dblp_a_1327,acm_2051,FALSE
dblp_a_431,acm_1181,TRUE
dblp_a_414,acm_1662,FALSE
dblp_a_1229,acm_1284,FALSE
dblp_a_984,acm_589,FALSE
dblp_a_1318,acm_1864,FALSE
dblp_a_150,acm_252,TRUE
dblp_a_674,acm_1462,FALSE
dblp_a_2391,acm_527,FALSE
dblp_a_2523,acm_1048,FALSE
dblp_a_838,acm_755,FALSE
dblp_a_2322,acm_1895,FALSE
dblp_a_1857,acm_2211,FALSE
dblp_a_2599,acm_434,TRUE
dblp_a_1430,acm_1304,FALSE
dblp_a_1540,acm_2009,FALSE
dblp_a_2430,acm_118,FALSE
dblp_a_327,acm_1511,FALSE
dblp_a_1892,acm_1854,FALSE
dblp_a_1423,acm_2049,TRUE
dblp_a_269,acm_1802,FALSE
dblp_a_2249,acm_215,FALSE
dblp_a_809,acm_1015,TRUE
dblp_a_1395,acm_1637,FALSE
dblp_a_900,acm_1818,FALSE
dblp_a_742,acm_1872,FALSE
dblp_a_1729,acm_2013,FALSE
dblp_a_818,acm_258,FALSE
dblp_a_2407,acm_1775,FALSE
dblp_a_1828,acm_623,TRUE
dblp_a_1911,acm_2258,TRUE
dblp_a_890,acm_1367,FALSE
dblp_a_119,acm_1718,FALSE
dblp_a_420,acm_1675,FALSE
dblp_a_1108,acm_689,FALSE
dblp_a_1662,acm_1939,FALSE
dblp_a_1013,acm_259,FALSE
dblp_a_731,acm_205,FALSE
dblp_a_1659,acm_1671,TRUE
dblp_a_870,acm_2109,FALSE
dblp_a_2410,acm_1742,FALSE
dblp_a_2359,acm_480,TRUE
dblp_a_1395,acm_2045,FALSE
dblp_a_1344,acm_1811,FALSE
dblp_a_1034,acm_940,FALSE
dblp_a_490,acm_546,FALSE
dblp_a_797,acm_1265,FALSE
dblp_a_1956,acm_1677,TRUE
dblp_a_1107,acm_1600,FALSE
dblp_a_542,acm_811,FALSE
dblp_a_870,acm_1674,FALSE
dblp_a_2144,acm_530,FALSE
dblp_a_1400,acm_2253,FALSE
dblp_a_958,acm_526,FALSE
dblp_a_2326,acm_1075,FALSE
dblp_a_2002,acm_800,TRUE
dblp_a_691,acm_2186,FALSE
dblp_a_1118,acm_2243,FALSE
dblp_a_2022,acm_1794,FALSE
dblp_a_306,acm_839,FALSE
dblp_a_718,acm_1342,FALSE
dblp_a_575,acm_226,FALSE
dblp_a_1251,acm_1203,FALSE
dblp_a_1209,acm_2269,FALSE
dblp_a_1400,acm_1650,FALSE
dblp_a_2604,acm_1334,TRUE
dblp_a_2268,acm_1041,FALSE
dblp_a_671,acm_2101,FALSE
dblp_a_1394,acm_1864,FALSE
dblp_a_259,acm_2188,FALSE
dblp_a_426,acm_1485,TRUE
dblp_a_58,acm_1884,FALSE
dblp_a_2281,acm_108,FALSE
dblp_a_349,acm_900,FALSE
dblp_a_2367,acm_2104,FALSE
dblp_a_1180,acm_134,FALSE
dblp_a_1946,acm_583,FALSE
dblp_a_2051,acm_1790,TRUE
dblp_a_1178,acm_1724,TRUE
dblp_a_498,acm_925,FALSE
dblp_a_839,acm_379,FALSE
dblp_a_162,acm_1667,FALSE
dblp_a_584,acm_208,FALSE
dblp_a_2389,acm_1521,FALSE
dblp_a_1489,acm_1674,FALSE
dblp_a_2062,acm_1637,FALSE
dblp_a_1112,acm_790,FALSE
dblp_a_692,acm_1761,TRUE
dblp_a_229,acm_1641,FALSE
dblp_a_1701,acm_1239,FALSE
dblp_a_2132,acm_328,FALSE
dblp_a_3,acm_1787,FALSE
dblp_a_818,acm_1088,FALSE
dblp_a_1892,acm_1236,FALSE
dblp_a_2189,acm_726,TRUE
dblp_a_234,acm_1953,FALSE
dblp_a_2468,acm_1408,FALSE
dblp_a_2333,acm_1280,FALSE
dblp_a_14,acm_1401,FALSE
dblp_a_794,acm_2225,FALSE
dblp_a_135,acm_140,FALSE
dblp_a_194,acm_1839,FALSE
dblp_a_2150,acm_184,FALSE
dblp_a_384,acm_1867,FALSE
dblp_a_2313,acm_2207,FALSE
dblp_a_1848,acm_619,FALSE
dblp_a_1491,acm_2019,FALSE
dblp_a_272,acm_2087,FALSE
dblp_a_1549,acm_1747,TRUE
dblp_a_970,acm_179,FALSE
dblp_a_973,acm_2239,FALSE
dblp_a_2009,acm_1478,FALSE
dblp_a_873,acm_883,TRUE
dblp_a_988,acm_873,FALSE
dblp_a_1908,acm_56,FALSE
dblp_a_1452,acm_904,FALSE
dblp_a_2399,acm_608,FALSE
dblp_a_2046,acm_1915,FALSE
dblp_a_1261,acm_249,FALSE
dblp_a_291,acm_986,FALSE
dblp_a_968,acm_924,FALSE
dblp_a_397,acm_1660,FALSE
dblp_a_592,acm_276,FALSE
dblp_a_335,acm_1041,FALSE
dblp_a_371,acm_1046,FALSE
dblp_a_1366,acm_374,TRUE
dblp_a_1642,acm_303,FALSE
dblp_a_2112,acm_1623,TRUE
dblp_a_2602,acm_576,FALSE
dblp_a_1428,acm_215,FALSE
dblp_a_695,acm_1427,FALSE
dblp_a_2210,acm_84,FALSE
dblp_a_1967,acm_2259,FALSE
dblp_a_534,acm_187,TRUE
dblp_a_592,acm_1719,FALSE
dblp_a_1369,acm_2124,FALSE
dblp_a_449,acm_464,FALSE
dblp_a_2430,acm_1906,FALSE
dblp_a_1415,acm_1684,FALSE
dblp_a_2185,acm_1101,TRUE
dblp_a_2182,acm_614,FALSE
dblp_a_347,acm_954,TRUE
dblp_a_18,acm_694,FALSE
dblp_a_628,acm_540,FALSE
dblp_a_2540,acm_1983,FALSE
dblp_a_2313,acm_984,FALSE
dblp_a_1520,acm_1530,TRUE
dblp_a_2248,acm_84,FALSE
dblp_a_277,acm_1684,FALSE
dblp_a_2290,acm_93,FALSE
dblp_a_69,acm_1163,FALSE
dblp_a_1747,acm_1047,FALSE
dblp_a_644,acm_1915,FALSE
dblp_a_1542,acm_1983,FALSE
dblp_a_1360,acm_1761,FALSE
dblp_a_954,acm_141,FALSE
dblp_a_22,acm_1862,TRUE
dblp_a_542,acm_1125,FALSE
dblp_a_1304,acm_1976,FALSE
dblp_a_490,acm_649,FALSE
dblp_a_2425,acm_1840,TRUE
dblp_a_366,acm_301,FALSE
dblp_a_1373,acm_1294,TRUE
dblp_a_320,acm_1883,FALSE
dblp_a_472,acm_564,FALSE
dblp_a_688,acm_1667,FALSE
dblp_a_1043,acm_1519,FALSE
dblp_a_1576,acm_1885,FALSE
dblp_a_6,acm_529,FALSE
dblp_a_1985,acm_1297,FALSE
dblp_a_306,acm_1854,FALSE
dblp_a_2550,acm_1189,FALSE
dblp_a_2346,acm_1313,FALSE
dblp_a_387,acm_551,FALSE
dblp_a_907,acm_649,FALSE
dblp_a_2451,acm_1084,FALSE
dblp_a_2494,acm_1159,TRUE
dblp_a_2548,acm_342,FALSE
dblp_a_143,acm_301,TRUE
dblp_a_2402,acm_1667,FALSE
dblp_a_2179,acm_1990,FALSE
dblp_a_229,acm_1104,FALSE
dblp_a_1488,acm_139,FALSE
dblp_a_1128,acm_664,FALSE
dblp_a_1634,acm_493,FALSE
dblp_a_82,acm_810,TRUE
dblp_a_863,acm_1789,FALSE
dblp_a_899,acm_249,FALSE
dblp_a_2151,acm_1870,FALSE
dblp_a_1596,acm_1849,FALSE
dblp_a_1043,acm_1812,FALSE
dblp_a_2532,acm_1958,FALSE
dblp_a_2267,acm_1426,FALSE
dblp_a_1823,acm_2038,FALSE
dblp_a_1160,acm_564,FALSE
dblp_a_1580,acm_1035,FALSE
dblp_a_919,acm_858,FALSE
dblp_a_1074,acm_178,FALSE
dblp_a_122,acm_586,FALSE
dblp_a_674,acm_951,FALSE
dblp_a_2315,acm_1203,FALSE
dblp_a_1235,acm_126,TRUE
dblp_a_1439,acm_1715,FALSE
dblp_a_931,acm_780,FALSE
dblp_a_1318,acm_436,FALSE
dblp_a_797,acm_147,FALSE
dblp_a_778,acm_62,FALSE
dblp_a_1169,acm_759,FALSE
dblp_a_205,acm_759,FALSE
dblp_a_988,acm_1217,FALSE
dblp_a_2123,acm_0,TRUE
dblp_a_797,acm_755,TRUE
dblp_a_1233,acm_1785,FALSE
dblp_a_1530,acm_1373,FALSE
dblp_a_36,acm_2076,FALSE
dblp_a_1152,acm_333,FALSE
dblp_a_1908,acm_266,TRUE
dblp_a_1512,acm_441,FALSE
dblp_a_932,acm_48,FALSE
dblp_a_2179,acm_1159,FALSE
dblp_a_2174,acm_1653,FALSE
dblp_a_1234,acm_2239,FALSE
dblp_a_110,acm_1975,FALSE
dblp_a_465,acm_971,FALSE
dblp_a_1815,acm_1915,FALSE
dblp_a_2183,acm_1500,FALSE
dblp_a_1248,acm_211,TRUE
dblp_a_1821,acm_1849,FALSE
dblp_a_942,acm_2129,FALSE
dblp_a_879,acm_1784,FALSE
dblp_a_2497,acm_87,FALSE
dblp_a_793,acm_1061,TRUE
dblp_a_528,acm_378,FALSE
dblp_a_378,acm_346,FALSE
dblp_a_472,acm_334,FALSE
dblp_a_320,acm_759,FALSE
dblp_a_992,acm_982,FALSE
dblp_a_349,acm_304,FALSE
dblp_a_797,acm_171,FALSE
dblp_a_766,acm_1847,FALSE
dblp_a_2497,acm_2239,FALSE
dblp_a_1206,acm_38,FALSE
dblp_a_1147,acm_354,FALSE
dblp_a_2036,acm_304,FALSE
dblp_a_2523,acm_1030,FALSE
dblp_a_2138,acm_586,FALSE
dblp_a_153,acm_694,FALSE
dblp_a_817,acm_782,FALSE
dblp_a_2473,acm_913,FALSE
dblp_a_103,acm_313,FALSE
dblp_a_18,acm_817,FALSE
dblp_a_751,acm_1209,FALSE
dblp_a_1159,acm_1799,FALSE
dblp_a_2532,acm_207,FALSE
dblp_a_405,acm_2138,TRUE
dblp_a_169,acm_1647,FALSE
dblp_a_1560,acm_445,FALSE
dblp_a_372,acm_323,FALSE
dblp_a_361,acm_614,FALSE
dblp_a_1799,acm_1479,FALSE
dblp_a_381,acm_576,FALSE
dblp_a_169,acm_873,FALSE
dblp_a_508,acm_639,FALSE
dblp_a_2595,acm_1884,FALSE
dblp_a_2206,acm_1418,FALSE
dblp_a_2224,acm_1918,FALSE
dblp_a_766,acm_961,FALSE
dblp_a_515,acm_1846,FALSE
dblp_a_209,acm_2184,TRUE
dblp_a_1249,acm_420,FALSE
dblp_a_1918,acm_1469,TRUE
dblp_a_1164,acm_1150,FALSE
dblp_a_1080,acm_562,FALSE
dblp_a_2402,acm_2240,TRUE
dblp_a_903,acm_2054,FALSE
dblp_a_252,acm_2227,FALSE
dblp_a_688,acm_990,FALSE
dblp_a_517,acm_1957,FALSE
dblp_a_374,acm_1547,FALSE
dblp_a_1770,acm_1583,FALSE
dblp_a_173,acm_1892,FALSE
dblp_a_2026,acm_1741,FALSE
dblp_a_1514,acm_2286,FALSE
dblp_a_63,acm_679,FALSE
dblp_a_386,acm_744,FALSE
dblp_a_2293,acm_1909,FALSE
dblp_a_1154,acm_1782,FALSE
dblp_a_2302,acm_1236,FALSE
dblp_a_1511,acm_2196,FALSE
dblp_a_1878,acm_991,FALSE
dblp_a_612,acm_1144,FALSE
dblp_a_2152,acm_1494,FALSE
dblp_a_198,acm_1609,FALSE
dblp_a_58,acm_1898,FALSE
dblp_a_1304,acm_1787,FALSE
dblp_a_1496,acm_1708,FALSE
dblp_a_1899,acm_2124,FALSE
dblp_a_1034,acm_1267,FALSE
dblp_a_1023,acm_163,TRUE
dblp_a_746,acm_1752,FALSE
dblp_a_2232,acm_1032,FALSE
dblp_a_1559,acm_336,FALSE
dblp_a_838,acm_576,FALSE
dblp_a_1079,acm_646,FALSE
dblp_a_999,acm_1312,TRUE
dblp_a_2261,acm_986,FALSE
dblp_a_1857,acm_694,FALSE
dblp_a_797,acm_589,FALSE
dblp_a_1943,acm_2273,FALSE
dblp_a_797,acm_1939,FALSE
dblp_a_2017,acm_19,TRUE
dblp_a_1536,acm_874,TRUE
dblp_a_2144,acm_595,FALSE
dblp_a_1114,acm_756,TRUE
dblp_a_2364,acm_207,FALSE
dblp_a_1511,acm_1764,FALSE
dblp_a_1041,acm_1833,TRUE
dblp_a_2232,acm_1317,FALSE
dblp_a_648,acm_414,TRUE
dblp_a_1685,acm_1215,FALSE
dblp_a_2217,acm_1648,FALSE
dblp_a_2386,acm_2119,FALSE
dblp_a_2503,acm_1108,FALSE
dblp_a_276,acm_651,TRUE
dblp_a_527,acm_51,TRUE
dblp_a_1870,acm_1898,FALSE
dblp_a_2497,acm_2243,FALSE
dblp_a_121,acm_1687,TRUE
dblp_a_366,acm_1719,TRUE
dblp_a_2140,acm_140,FALSE
dblp_a_229,acm_1534,FALSE
dblp_a_1879,acm_303,TRUE
dblp_a_1048,acm_127,FALSE
dblp_a_1968,acm_476,FALSE
dblp_a_1310,acm_1799,FALSE
dblp_a_1400,acm_1522,FALSE
dblp_a_1595,acm_291,FALSE
dblp_a_1513,acm_1891,TRUE
dblp_a_1181,acm_316,FALSE
dblp_a_146,acm_258,FALSE
dblp_a_70,acm_1356,FALSE
dblp_a_1717,acm_589,FALSE
dblp_a_781,acm_2245,FALSE
dblp_a_2485,acm_59,FALSE
dblp_a_630,acm_1102,FALSE
dblp_a_2144,acm_2128,FALSE
dblp_a_1430,acm_1687,FALSE
dblp_a_2132,acm_200,FALSE
dblp_a_2481,acm_917,FALSE
dblp_a_804,acm_1479,FALSE
dblp_a_467,acm_992,FALSE
dblp_a_1251,acm_406,FALSE
dblp_a_692,acm_1630,FALSE
dblp_a_1369,acm_2129,FALSE
dblp_a_467,acm_1197,TRUE
dblp_a_1644,acm_785,FALSE
dblp_a_279,acm_943,FALSE
dblp_a_1459,acm_4,FALSE
dblp_a_1011,acm_118,FALSE
dblp_a_2402,acm_1194,FALSE
dblp_a_1985,acm_66,FALSE
dblp_a_1836,acm_642,FALSE
dblp_a_1988,acm_179,FALSE
dblp_a_1732,acm_342,FALSE
dblp_a_734,acm_2154,FALSE
dblp_a_1498,acm_1203,TRUE
dblp_a_1346,acm_1284,FALSE
dblp_a_987,acm_1160,FALSE
dblp_a_865,acm_1416,FALSE
dblp_a_259,acm_618,FALSE
dblp_a_616,acm_955,FALSE
dblp_a_2146,acm_1437,FALSE
dblp_a_2296,acm_903,FALSE
dblp_a_890,acm_1075,FALSE
dblp_a_1807,acm_214,FALSE
dblp_a_2521,acm_1435,TRUE
dblp_a_223,acm_2240,FALSE
dblp_a_1753,acm_1472,FALSE
dblp_a_992,acm_1374,FALSE
dblp_a_698,acm_451,FALSE
dblp_a_472,acm_547,FALSE
dblp_a_1074,acm_347,FALSE
dblp_a_783,acm_1534,FALSE
dblp_a_440,acm_1040,FALSE
dblp_a_2242,acm_948,FALSE
dblp_a_1365,acm_589,FALSE
dblp_a_1849,acm_2017,TRUE
dblp_a_854,acm_1156,TRUE
dblp_a_2293,acm_1904,FALSE
dblp_a_1562,acm_196,FALSE
dblp_a_289,acm_171,FALSE
dblp_a_2517,acm_1804,FALSE
dblp_a_644,acm_384,FALSE
dblp_a_287,acm_2243,FALSE
dblp_a_644,acm_2276,FALSE
dblp_a_1400,acm_1884,FALSE
dblp_a_1901,acm_1679,FALSE
dblp_a_1901,acm_358,FALSE
dblp_a_734,acm_1773,FALSE
dblp_a_1384,acm_658,FALSE
dblp_a_1645,acm_526,FALSE
dblp_a_1662,acm_1052,FALSE
dblp_a_276,acm_1592,FALSE
dblp_a_1006,acm_727,TRUE
dblp_a_1082,acm_576,FALSE
dblp_a_1397,acm_1489,FALSE
dblp_a_879,acm_291,FALSE
dblp_a_2270,acm_1146,FALSE
dblp_a_29,acm_2280,TRUE
dblp_a_726,acm_649,FALSE
dblp_a_2085,acm_1441,FALSE
dblp_a_1791,acm_1649,FALSE
dblp_a_671,acm_1189,FALSE
dblp_a_1914,acm_927,FALSE
dblp_a_2406,acm_1083,TRUE
dblp_a_2256,acm_1115,TRUE
dblp_a_1294,acm_268,FALSE
dblp_a_2183,acm_1236,FALSE
dblp_a_861,acm_1884,FALSE
dblp_a_731,acm_1271,FALSE
dblp_a_2504,acm_914,FALSE
dblp_a_542,acm_1236,FALSE
dblp_a_850,acm_560,TRUE
dblp_a_476,acm_1413,FALSE
dblp_a_1011,acm_1521,FALSE
dblp_a_1644,acm_900,FALSE
dblp_a_1790,acm_1915,FALSE
dblp_a_2369,acm_1271,FALSE
dblp_a_783,acm_1419,FALSE
dblp_a_1430,acm_1306,FALSE
dblp_a_1052,acm_693,FALSE
dblp_a_2462,acm_1369,FALSE
dblp_a_287,acm_1205,FALSE
dblp_a_2514,acm_1690,FALSE
dblp_a_971,acm_1152,TRUE
dblp_a_2433,acm_127,FALSE
dblp_a_2091,acm_1123,FALSE
dblp_a_609,acm_1100,FALSE
dblp_a_411,acm_125,FALSE
dblp_a_1831,acm_2279,TRUE
dblp_a_1237,acm_1848,FALSE
dblp_a_2546,acm_1367,FALSE
dblp_a_1360,acm_1053,TRUE
dblp_a_1116,acm_4,FALSE
dblp_a_472,acm_226,TRUE
dblp_a_2308,acm_1640,FALSE
dblp_a_1082,acm_281,FALSE
dblp_a_1971,acm_1913,FALSE
dblp_a_1038,acm_1859,TRUE
dblp_a_1972,acm_1609,FALSE
dblp_a_273,acm_1650,FALSE
dblp_a_2429,acm_1929,FALSE
dblp_a_1576,acm_1850,FALSE
dblp_a_1795,acm_1046,FALSE
dblp_a_393,acm_1233,FALSE
dblp_a_182,acm_636,FALSE
dblp_a_2347,acm_1335,TRUE
dblp_a_1985,acm_2259,FALSE
dblp_a_1524,acm_917,FALSE
dblp_a_391,acm_1458,FALSE
dblp_a_2246,acm_1790,FALSE
dblp_a_1836,acm_713,FALSE
dblp_a_691,acm_2192,FALSE
dblp_a_1103,acm_1601,FALSE
dblp_a_1642,acm_939,FALSE
dblp_a_830,acm_1264,TRUE
dblp_a_210,acm_1873,FALSE
dblp_a_2246,acm_247,FALSE
dblp_a_2558,acm_1167,TRUE
dblp_a_1929,acm_471,TRUE
dblp_a_674,acm_1156,FALSE
dblp_a_1021,acm_346,FALSE
dblp_a_2109,acm_597,FALSE
dblp_a_87,acm_317,FALSE
dblp_a_2518,acm_1912,FALSE
dblp_a_2057,acm_1533,TRUE
dblp_a_496,acm_585,FALSE
dblp_a_1241,acm_1531,FALSE
dblp_a_384,acm_1146,FALSE
dblp_a_1560,acm_1408,FALSE
dblp_a_644,acm_1761,FALSE
dblp_a_631,acm_1026,FALSE
dblp_a_1285,acm_1987,FALSE
dblp_a_2520,acm_2207,FALSE
dblp_a_2148,acm_924,FALSE
dblp_a_385,acm_1883,FALSE
dblp_a_1494,acm_608,FALSE
dblp_a_964,acm_506,FALSE
dblp_a_1163,acm_48,FALSE
dblp_a_490,acm_226,FALSE
dblp_a_780,acm_792,FALSE
dblp_a_1119,acm_1578,FALSE
dblp_a_1701,acm_1272,FALSE
dblp_a_2053,acm_525,FALSE
dblp_a_3,acm_1915,FALSE
dblp_a_661,acm_585,FALSE
dblp_a_1009,acm_948,FALSE
dblp_a_1498,acm_1340,FALSE
dblp_a_1769,acm_693,TRUE
dblp_a_2259,acm_510,FALSE
dblp_a_1263,acm_586,FALSE
dblp_a_1138,acm_1870,FALSE
dblp_a_1648,acm_1645,FALSE
dblp_a_1452,acm_744,FALSE
dblp_a_979,acm_156,TRUE
dblp_a_1965,acm_428,FALSE
dblp_a_22,acm_1866,FALSE
dblp_a_804,acm_1447,FALSE
dblp_a_628,acm_1156,FALSE
dblp_a_836,acm_1981,FALSE
dblp_a_609,acm_1160,FALSE
dblp_a_1365,acm_501,FALSE
dblp_a_2118,acm_139,FALSE
dblp_a_2334,acm_956,FALSE
dblp_a_2147,acm_1825,FALSE
dblp_a_352,acm_988,TRUE
dblp_a_1044,acm_328,FALSE
dblp_a_1380,acm_2133,FALSE
dblp_a_272,acm_1427,FALSE
dblp_a_508,acm_397,FALSE
dblp_a_2345,acm_1819,TRUE
dblp_a_99,acm_1769,FALSE
dblp_a_1968,acm_62,FALSE
dblp_a_1531,acm_1801,FALSE
dblp_a_746,acm_287,FALSE
dblp_a_1680,acm_1985,TRUE
dblp_a_2308,acm_1023,FALSE
dblp_a_358,acm_665,TRUE
dblp_a_1664,acm_2016,FALSE
